Hotel_Name,Price,Rating,Reviews,City,Rating_status
Magnus Vosiv Suites,3118,7.3,962,Pune,Medium
The Centurion Hotel,3439,7.1,1475,Pune,Medium
"Royal Orchid Central, Pune",5500,8.6,9897,Pune,High
Hotel Hindustan International,3705,8.2,2670,Pune,High
Lemon Tree Premier City Center Pune,11098,8.6,14155,Pune,High
Hotel Rose Lodge,1046,6.6,407,Pune,Medium
Hotel Shreyas,3765,8.3,6601,Pune,High
Fairfield by Marriott Pune Kharadi,6490,8.4,6753,Pune,High
Tarawade Clarks Inn Pune,4737,8.2,3847,Pune,High
Hotel Phoenix Koregaon Park,4205,7.6,1882,Pune,Medium
"Four Points by Sheraton Hotel & Serviced Apartments, Pune",11210,8.5,17548,Pune,High
Maurya Residency,1523,7.2,342,Pune,Medium
The Samrat,2149,7.6,782,Pune,Medium
Shantai Hotel,4016,8.2,7287,Pune,High
The Orchid Guest House Near Phugewadi Metro Station,1253,6.9,401,Pune,Medium
The Grand Tulip,3601,7.9,375,Pune,Medium
Treebo Trend Excellent Home,2057,7.9,139,Pune,Medium
Hotel Shivkrupa,2211,7.1,1352,Pune,Medium
Primrose Guest House,1162,5.7,566,Pune,Medium
The Moneta,2686,8.4,67,Pune,High
Super Townhouse Balewadi High Street,3041,8.2,3177,Pune,High
Hotel Orbett,3192,7.4,859,Pune,Medium
Hotel Rajmandir,1208,6.8,939,Pune,Medium
Hotel Shree Panchratna Pune,4242,8.6,3552,Pune,High
Holiday Inn Express Pune Hinjewadi By Ihg,7454,8.1,6952,Pune,High
Hotel O Galaxy Apartments Near Pune Airport,1203,8.9,1299,Pune,High
"Treebo Trend Regency - Bund Garden, Dhole Patil Road",2855,7.9,11617,Pune,Medium
Hyatt Pune,14160,8.7,18855,Pune,High
Mukesh Residency,1384,6.5,1315,Pune,Medium
Chaitanya Near Fun Time Multiplex,1352,7.3,3568,Pune,Medium
Hotel Ketan,5726,8.5,892,Pune,High
Super Townhouse Oak Prabhat Road,4750,7.7,1212,Pune,Medium
Hotel Park Central Comfort- E- Suites,3274,7.5,1679,Pune,Medium
Hotel Parag,1007,6,1150,Pune,Medium
Itsy By Treebo - Punest,1563,8.2,188,Pune,High
Cocoon Hotel,7875,8.9,8021,Pune,High
Magnus Square Business Hotel,3307,7.7,1187,Pune,Medium
Hotel Ashirwad,3675,8,847,Pune,High
Radisson Blu Pune Hinjawadi,10620,8.9,8105,Pune,High
Hotel Iris,1653,7.8,88,Pune,Medium
"StayBird - Aerith Studios, An Exclusive Residences",2519,7.8,568,Pune,Medium
FabHotel 24 Baner,1627,7.7,970,Pune,Medium
Bloom Hotel Koregaon Park,5396,9.2,1116,Pune,High
Residency Club,4724,8.5,8730,Pune,High
Kapila Business,3679,7.8,2537,Pune,Medium
Hotel Ellora Park,1880,6.7,26,Pune,Medium
FabHotel Icon Bliss Kharadi,3360,7.7,2133,Pune,Medium
Fabhotel Happy Homely Stay,1737,8.8,767,Pune,High
Hotel Studio Estique,2598,7.6,1682,Pune,Medium
Oxford Golf Resort,9440,8.6,4019,Pune,High
Classy Stay Sagar Inn Hadapsar Rooms Banquet Restaurant & Bar,1361,8.4,948,Pune,High
New Pune Residency,1295,6.4,382,Pune,Medium
Itsy By Treebo - Prince Regency,2186,7.6,1772,Pune,Medium
Hotel Deluxe,904,7.2,410,Pune,Medium
Hotel Pavitra,1231,7.8,71,Pune,Medium
Woodland,5250,7.2,2563,Pune,Medium
FabExpress Karishma Rasta Peth,1696,7,2760,Pune,Medium
Treebo Trend Sahara Shivaji Nagar,3511,7.5,24140,Pune,Medium
Quality Inn Mint City Centre,5250,8.9,5362,Pune,High
FabHotel Prime Esta Inn,1877,8.2,378,Pune,High
Hyatt Place Pune Hinjawadi,9676,8.7,7468,Pune,High
The Green Gate Resort Mulshi,6142,8.2,4392,Pune,High
Rapid Lakme Executive Hotel,2800,7.3,3541,Pune,Medium
FabHotel Executive Pearl Inn - Nr Twin tower,1572,5.5,231,Pune,Medium
Collection O Hotel Royce Studios Near Pune Airport,1148,6.3,719,Pune,Medium
Wedding Stay - Tattva Suites,7781,6.5,5,Pune,Medium
Hotel Sunshine Near Inox,1697,7,1259,Pune,Medium
AR Suites Fontana Bay - Kalyani Nagar,3517,8.8,1432,Pune,High
O Hotel Pune,12389,8,9610,Pune,High
"SPOT ON Hotel Prakash Residency, Near Hanuman Gym Ajmera Colony, Pimpri",896,6.3,839,Pune,Medium
Treebo Trend Blossom - Viman Nagar,2465,7.5,172,Pune,Medium
Pride Hotel Pune,9281,7.9,9435,Pune,Medium
"Holiday Inn Express Pune Pimpri, an IHG Hotel",13491,8.3,5174,Pune,High
Tiranga Residency,2144,7.4,946,Pune,Medium
Hotel Suresh Inn,2185,7.6,63,Pune,Medium
RVC Hospitality Near Pune Airport,1304,7.5,891,Pune,Medium
Hotel Raviraj,2505,7.5,2227,Pune,Medium
FabHotel Woods Regency,1992,7,54,Pune,Medium
FabHotel Prime Shourya Residency,3316,8.1,90,Pune,High
Hotel Bestow Inn Koregaon Park Pune -Near Osho Ashram,1995,7.6,14,Pune,Medium
FabHotel Classic Executive,1335,7.5,676,Pune,Medium
FabHotel Span Executive,1920,6,186,Pune,Medium
Hotel St Laurn Business,7031,7.8,16011,Pune,Medium
Hotel Tip Top International Pune,4912,8.6,7742,Pune,High
Lemon Tree Hotel Hinjewadi Pune,7358,8.4,11596,Pune,High
Townhouse Hadapsar Near Amanora Mall,1800,7,2951,Pune,Medium
Treebo Trend Yash Inn Kharadi,1620,8.7,473,Pune,High
Hotel O Aru Sai,1260,8.1,168,Pune,High
Hotel Radhika Pune,1446,6.9,707,Pune,Medium
Executive Tamanna Hotel,2955,7.5,2509,Pune,Medium
Hotel Sadanand Regency,4157,6.3,783,Pune,Medium
FabExpress Marvel Bliss Viman Nagar,1754,7.3,2460,Pune,Medium
Royal Orchid Golden Suites Pune,6048,8.4,4338,Pune,High
Ginger Pune Wakad,5249,8,3224,Pune,High
Treebo Trend Iris Suites,2185,7.8,1571,Pune,Medium
Hotel Arya Regency,1637,7.2,265,Pune,Medium
Comfort Inn Baner,2985,7.4,77,Pune,Medium
Sai Avenue,935,6.3,27,Pune,Medium
Itsy By Treebo - Hill View Ex,2484,7.8,2677,Pune,Medium
StayBird - B Suite Business Hotel,5565,7.7,976,Pune,Medium
Kohinoor Executive,3788,7.5,1508,Pune,Medium
Sunshine Inn Near Pune Railway Station,1755,6,590,Pune,Medium
Amanora The Fern Hotels & Club,7350,9.2,10628,Pune,High
FabHotel Samudra Executive - Nr Solapur Highway,1627,9.5,1724,Pune,High
Treebo Trend Diamond Residency - DDPK Inn,1566,7.5,1089,Pune,Medium
FabExpress Golden Leaf Airport,1624,7.1,392,Pune,Medium
Treebo Trend Bhairavee - Baner,2558,7.8,282,Pune,Medium
FabHotel Galaxy Stay,1252,7.5,34,Pune,Medium
"HOSHTEL99 - Stay, Cowork and Cafe - A Backpackers Hostel",1183,8.6,10,Pune,High
Treebo Trend Brahma Regency,5054,8.1,876,Pune,High
Hotel O Star Inn,1300,7.6,24,Pune,Medium
FabExpress Gargi Executive,2176,6.6,1049,Pune,Medium
Ashirwad Guest House (Male Only),958,8.6,218,Pune,High
Treebo Trend Ranjeet Shivaji Nagar,2513,8,1621,Pune,High
Treebo Trend Naunidh Suites,1806,7.8,992,Pune,Medium
"Treebo Trend Town Plaza, Pune Station",3232,7.5,446,Pune,Medium
Sunnys World,5000,8.3,10278,Pune,High
Gandharva Residency Koregaon Park,1980,9.6,986,Pune,High
FabHotel White House,1187,5.1,544,Pune,Medium
The Ambience,6251,8.3,2148,Pune,High
FabHotel Corporate Executive,1893,7.8,362,Pune,Medium
Arusai,1076,6.7,482,Pune,Medium
Treebo Trend Park View Hadapsar,2323,8.1,2854,Pune,High
"The Fern Residency Woodland, Pune, Series by Marriott",5775,7,6,Pune,Medium
Via Sahil Residency,1165,7.2,70,Pune,Medium
Treebo Trend Bhagyashree Executive Hadapsar,2317,8.5,1388,Pune,High
Hotel Ritz,3045,7.5,1511,Pune,Medium
Treebo Trend Serenity Inn - Koregaon Park,3779,8.5,378,Pune,High
"Hotel Ambience Excellency, Wakad, Pune",4014,7.2,224,Pune,Medium
Hotel Swan Inn,2790,7.4,1134,Pune,Medium
Treebo Trend Atithi Corporate Stay Baner Baner IT Hub,2058,8,232,Pune,High
Omkar Executive,1168,7.9,1262,Pune,Medium
Rudra,1512,8.6,427,Pune,High
HOTEL LE ROYCE,3092,8.1,97,Pune,High
FabHotel Imperio Baner,2247,8.2,3361,Pune,High
Treebo Trend Lotus Baner,1843,8,779,Pune,High
Treebo Trend Malhaar Regency,2463,7.9,338,Pune,Medium
The Orchid Hotel Hinjewadi Pune,7875,8.3,27492,Pune,High
Sheraton Grand Pune Bund Garden Hotel,15930,9,17934,Pune,High
Treebo Trend Brooks Manor,2351,8.6,7483,Pune,High
Copper Apartment 1BHK,4434,9,5,Pune,High
Treebo Trend Kuber Inn,2648,7.9,365,Pune,Medium
Hotel Rajdeep,1933,6.5,277,Pune,Medium
Celebrations Inn Pune,1646,6.9,1662,Pune,Medium
The Oakwood,4574,7.9,1950,Pune,Medium
MY Bizz Hotel Sapna,2753,8,2172,Pune,High
Sayaji Pune,11973,8.7,23530,Pune,High
Conrad Pune,19210,9.3,23010,Pune,High
Hotel JM Four,4423,7.9,139,Pune,Medium
Treebo Trend Luxe Suite Shivaji Nagar,3501,8,889,Pune,High
Treebo Trend Empire Executive Premium,1602,7.7,112,Pune,Medium
HMR Royal Inn Katraj,1566,7.5,2805,Pune,Medium
Via Comfort Executive - Nr Butterfly Park - Hinjawadi,1245,6.3,1169,Pune,Medium
The Coronet Hotel,5821,8.2,1099,Pune,High
FabHotel Majestic Luxurious,2762,8.2,136,Pune,High
Hotel Ivy Studios,3597,7.3,2477,Pune,Medium
Hotel Meghmalhar Lodging,2099,7.5,280,Pune,Medium
Hotel Tushar,1836,7,588,Pune,Medium
Super OYO Laxmi Chowk Hinjewadi,1196,5.9,5,Pune,Medium
"Enrise by Sayaji ,Pune",7140,8.4,1923,Pune,High
The Samrat Hotel near Pune Railway Station,2519,7.9,134,Pune,Medium
"Ramee Grand Hotel and Spa, Pune",8688,8.9,8796,Pune,High
Hotel Cozy Inn,2729,7.9,481,Pune,Medium
Collection O Pune Sant Nagar Wagholi Road Bus Station,1668,8.5,6,Pune,High
Treebo Trend Sumati Baner,2269,8.4,12655,Pune,High
OYO 13845 Hotel Bhooshan,3401,8.1,1655,Pune,High
Hotel Utsav Deluxe,3213,7.4,2082,Pune,Medium
OYO 426 Hotel Executive Residency,2694,7.4,1308,Pune,Medium
Treebo Trend Niraali Executive,2808,8.2,33032,Pune,High
OYO Flagship 15698 Citiotel Shivajinagar,2765,7.7,43,Pune,Medium
Yashraj Inn,2100,8.3,11,Pune,High
The Central Park,6065,8.7,9394,Pune,High
Zip By Spree Hotels Chakan,5532,7,15,Pune,Medium
Treebo Trend Royal Imperio,1878,7.4,115,Pune,Medium
Marriott Suites Pune,18290,9.3,9308,Pune,High
Hotel New Leaf,2436,7.3,1354,Pune,Medium
OYO 17036 Rk's Regency,1413,7.9,954,Pune,Medium
"The Monarch At Chakan Midc, Pune",5401,9.2,2434,Pune,High
Hotel Solitaire,2638,7.4,2799,Pune,Medium
Da Casa Business Hotel,2100,7.5,17,Pune,Medium
Deccan Pavilion,3063,7.5,3170,Pune,Medium
Choice Classic Hotel,1257,6.9,1399,Pune,Medium
"Lemon Tree Hotel, Chinchwad, Pune",11069,8.1,5522,Pune,High
Hotel Supreme Heritage,3937,8,2200,Pune,High
Treebo Trip Mahalaxmi Executive Fursungi,1935,9.3,1174,Pune,High
Emerald County Resorts & Clubs,5197,8.5,2489,Pune,High
Rutugandh Pune Railway Station,2646,9.2,1009,Pune,High
The Haven Service Residences,3053,7.6,93,Pune,Medium
The Altruist Hotel Kharadi,2813,8.1,1913,Pune,High
"Staybird - Fortune House, Business Hotel, Magarpatta",2928,9.1,338,Pune,High
Hotel Ravikant,1637,7.8,18,Pune,Medium
Poetry: Pvt Studio In Koregaon Park . Ac Wifi Smarttv,2510,8.6,7,Pune,High
Zri 24,1385,7.3,39,Pune,Medium
Oyo Flagship 83546 Silver7 Homes,980,6.8,105,Pune,Medium
AUHTEL BHS,1463,7.5,933,Pune,Medium
Wildernest Hilltop Resort,5527,7.8,14,Pune,Medium
FabHotel Prime Magnus Star Koregaon Park,4199,8.7,955,Pune,High
Sargam,1760,7.5,357,Pune,Medium
The Eco Celestial Studio,3335,9.8,49,Pune,High
Smart Inn,1195,6.2,968,Pune,Medium
Hotel Stafi,1680,7.2,359,Pune,Medium
Hotel Nandanvan Annexe,1519,8.3,871,Pune,High
FabHotel Stay Inn Hinjewadi,1520,8.4,949,Pune,High
Sardar Lodge,1821,7.4,18,Pune,Medium
Atithi Service Apartment,1651,7.1,17,Pune,Medium
Vikrant,1172,7.8,577,Pune,Medium
Golden Fields Resort A Unit Of Beaver Golden Fields,11208,9.5,1129,Pune,High
Ornate Service Apartments,2678,7.4,41,Pune,Medium
Treebo Trip Bestow Inn,2572,9.3,331,Pune,High
Fort JadhavGADH -A GADH Heritage Hotel,11800,8.6,8261,Pune,High
Lakeview Resort Lavasa,1860,8,746,Pune,High
Sai International,3733,8,7304,Pune,High
FabHotel Empire Executive,1472,8.4,446,Pune,High
Treebo Trend Lotus,3360,8,176,Pune,High
"The Studio: AC, WiFi, Smart Tv",2825,7.8,5,Pune,Medium
Sayaji,3360,8.8,22744,Pune,High
JW Marriott Hotel Pune,22420,9.3,42915,Pune,High
Fabhotel Mountain High Inn,2069,8.4,43,Pune,High
Spacious Homely Happy Home.,5283,9.6,85,Pune,High
OYO 11499 Hotel Padma Krishna,1783,6.8,1044,Pune,Medium
"The Deccan Royaale, Shivaji Nagar",2646,6.9,931,Pune,Medium
Ashok Deluxe,1669,7.9,709,Pune,Medium
Mastiff Hotel Hinjawadi,7140,6.3,5,Pune,Medium
Spacious 2BR Near Airport 5 Min,7914,9.5,85,Pune,High
Hotel Om Inn - Talegaon Dabhade,1640,7.9,184,Pune,Medium
Flagship Hotel White House,819,4.4,67,Pune,Low
OYO 12501 Hotel Krishna Palace,1511,7.5,20,Pune,Medium
Inventree hotels & Resort,2919,8.6,1816,Pune,High
Amanora High-Rise Skyline View Home,5121,9.8,46,Pune,High
The Emerald Resorts,4480,8.6,2486,Pune,High
Fabhotel Classic Square,1381,7.1,18,Pune,Medium
Ra Residence,2710,8.2,465,Pune,High
Majestic Inn,2834,7.7,18,Pune,Medium
MysticDreamville 3BHKVilla Pool Gazebo Terrace BBQ,7741,9.7,27,Pune,High
Villa Bathtub Group Koregaon Park NX Near Airport,7147,9.7,25,Pune,High
The Ambassador Pune,3671,7.5,2004,Pune,Medium
Fabhotel Skyline I,1217,8,73,Pune,High
Villetta Summer House,7844,9.7,35,Pune,High
Octave Koregaon Park,2068,8.7,1716,Pune,High
Kala Sagar,6256,7.6,4174,Pune,Medium
Super Townhouse 749 The Upper Room Near Pune Airport,3016,7.3,7,Pune,Medium
Casa Bliss-2 BHK-5mn to Embassy Qubix SEZ Hinjewdi,5372,9.3,12,Pune,High
Party friendly Private Farmhouse near Pune airport,12614,9.5,28,Pune,High
Flat in Baner Balewadi Pune,4889,9.7,19,Pune,High
"2bhk Five Elements, Hinjewadi",5423,9.6,17,Pune,High
"Souzagad Villa Maria, Pune (Free Breakfast)",14160,9.3,18,Pune,High
Central Pune : 2BHK on Mula River : Ample Greenery,4725,9.8,32,Pune,High
FabExpress Comfort Executive Hinjewadi,1217,7.9,877,Pune,Medium
Hotel Orchard,2275,7.4,1125,Pune,Medium
Fabhotel Silver 9,1099,7.4,62,Pune,Medium
Kalasagar,3190,8.7,40,Pune,High
Centurion Inn,3727,7.2,1832,Pune,Medium
Work & Stay - Spacious 2BHK for Group of Friends,4725,9.7,33,Pune,High
Swaradhya Hillside Villa 3BHK -AC - WiFi - SmartTV - Parking - Kitchenette - Near Lonavala,3570,9.6,7,Pune,High
Regenta Central Grand Exotica,12283,8.6,985,Pune,High
Vibrant 2bhk Apt for Long Stay Nr Balewadi Hi St,4820,9.2,6,Pune,High
Everest Inn Hadapsar,1947,7.3,1232,Pune,Medium
"The Ritz-Carlton, Pune",24190,9.5,7789,Pune,High
OYO Hotel Galaxy Near INOX,1885,5.5,567,Pune,Medium
Modern private comfortable 1 bhk in Koregaon Park,4108,9.9,142,Pune,High
Kyriad Hotel Pimpri,4515,9.1,1230,Pune,High
Sheetal,1156,6.5,19,Pune,Medium
Sanket Inn,2730,8.6,960,Pune,High
The Westin Pune Koregaon Park,19057,8.9,28472,Pune,High
OYO Townhouse 063 M G Road,2813,8,2621,Pune,High
Classic Residency,1678,9.2,959,Pune,High
Ikigai (1BHK) in Pashan - Sus Road,3572,9.6,23,Pune,High
Courtyard by Marriott Pune Chakan,14750,9,7327,Pune,High
Sukoon-e-Bahar Mahal | Elegant & Peaceful Villa,4233,9.7,32,Pune,High
Casa Wander-1BHK-Baner-Pashan,4300,9.5,17,Pune,High
Residency Lake Resort & Spa,6892,8.6,2343,Pune,High
Cane - By Great Impressions,3693,9.8,34,Pune,High
Cozy Classic Bohemian Home,2728,9.6,86,Pune,High
Neptune Studio Suites,3693,9.6,50,Pune,High
FabHotel Magnus Calypso Pune Airport,3118,8.7,991,Pune,High
Courtyard by Marriott Pune Hinjewadi,20650,8.9,9573,Pune,High
The Waterfront Shaw Lavasa,4601,8.4,4359,Pune,High
River View Near Shaniwar Wada,1985,6.6,370,Pune,Medium
Hippie Bohemian House,2609,9.7,35,Pune,High
"Gardenia Star Sahakar Nagar, Pune 9.""",4086,9.1,14,Pune,High
FabHotel Crystal Court Inn Pimpri-Chinchwad,1943,8.4,930,Pune,High
Orritel Convention Spa And Wedding Resort,5178,8.4,2636,Pune,High
OYO 22348 Radha Krishna,1240,7.1,42,Pune,Medium
OYO 11512 Hotel Kedari Residency,1947,6.5,46,Pune,Medium
Capital O 62160 Ms Hospitality,1638,6.8,743,Pune,Medium
Hotel Vikrant,1074,3.2,8,Pune,Low
Treebo Trend Basera,2861,8.5,18656,Pune,High
FabExpress ABC Inn Pimpri-Chinchwad,1794,9.3,986,Pune,High
Hotel LXIA Hinjewadi,1877,7.4,2598,Pune,Medium
Cozy Apartment Feels Like Home2,2740,9.2,44,Pune,High
Bauhinia,3675,9,301,Pune,High
Ekaantam,5249,8.4,2611,Pune,High
Zo Rooms Sadanand Hinjewadi,3180,5.4,5,Pune,Medium
Jal Srushti Island Resort,12734,9.4,1350,Pune,High
River View Apt. Couple Family Bachelor Friendly,3466,9.4,40,Pune,High
Sonyas Windsong on the Hill - 17,3437,9.5,9,Pune,High
Girija,2009,8.1,986,Pune,High
Hotel DORTN Hinjawadi Phase 1,10182,8.4,658,Pune,High
The Gold Haven,2796,7.7,84,Pune,Medium
Treetop Tune | 1 BHk | CoupleFriendly | Family,3681,9.3,6,Pune,High
207|airport View From Roof|coffee Maker|50” Tv,3189,9.2,8,Pune,High
Coral:Pvt Studio in Koregaon Park|Wi-Fi SmartTv AC,2604,9.5,80,Pune,High
Terra : Pvt Studio with Balcony | WiFi Ac SmartTv,3140,9.6,73,Pune,High
Jaigad Stay @ VJ Indilife Pashan Baner Pune,3250,9,8,Pune,High
"Keys Select by Lemon Tree Hotels, Pimpri, Pune",15172,8.5,7439,Pune,High
Amigo Serviced Apartment-Kalyaninagar,2339,8.3,54,Pune,High
Casa Koi - 1 BHK with Balcony - Near EON IT Park,3690,9.5,14,Pune,High
Hotel Emerald Guestimony,4554,7.1,352,Pune,Medium
Starlit Select Montvert,3604,7.3,67,Pune,Medium
SkyView | Projector| HomeTheatre | Couplefriendly,2978,9.7,9,Pune,High
Noble-fir Bohemian House,2525,9.6,34,Pune,High
Hill view @Bliss Stays,2668,9.3,44,Pune,High
Rutugandh Heritage,1881,6.8,237,Pune,Medium
Paradise at 16th - Sunset View Point,2679,9.4,31,Pune,High
Pristine Studio Balcony Sofa Bed Wifi 55 TV,3150,9.4,41,Pune,High
R04 - AC bedroom with 2 beds in Koregaon park.,2624,9.5,279,Pune,High
Spotless & Cozy 1 BHK - Feel at Home in Kharadi,3150,9.5,23,Pune,High
Hermitage Suites,3238,7,11,Pune,Medium
Hotel Monika,5968,7.1,10,Pune,Medium
214|Airport view from roof|Coffee maker|AC,2901,9.2,21,Pune,High
Indigo: Private Studio Apt | WiFi AC,2415,9.2,19,Pune,High
Purandar: Luxe Retreat For Couples,2749,9.6,21,Pune,High
Sage:Private Studio Room in Koregaon Park,2783,9.7,87,Pune,High
"Boho: Studio- AC, WiFi, Smart Tv,Balcony",2835,9.6,86,Pune,High
Monarch Guestline Magarpatta,3104,9.6,261,Pune,High
"The Studio: AC, WiFi, Smart Tv, Private Balcony",2825,9.5,81,Pune,High
Tukson,1892,7.6,355,Pune,Medium
Hillside Lakeview Studio near Baner,3036,9.3,18,Pune,High
U Airport homes@Neon 617,2833,9.3,6,Pune,High
Gera Private Studio Kharadi WTC-EON-AC-Wi-Fi,2966,9.4,16,Pune,High
Hyatt Regency Pune Hotel & Residences,23010,9,19517,Pune,High
Little Mastiff Moshi,3905,6.8,8,Pune,Medium
Zen Den – Luxury Hill Villa for a Peaceful Escape,3036,9.6,7,Pune,High
Cozy space near airport,2990,9.4,12,Pune,High
Botanic Home Near Airport,2978,9.6,5,Pune,High
Sai River Resort,4200,8,2589,Pune,High
Casa Bella: Private Suite With Balcony Garden,2468,9.6,30,Pune,High
Cozy Tavern Near Airport,3097,9.4,12,Pune,High
River Suites - Private 1bhk Kharadi,2599,8.9,5,Pune,High
Crest: Private Studio| AC WiFi Balcony,1953,9.2,36,Pune,High
Sharman Suites,3021,8.6,8,Pune,High
Camp Temgarh,2715,7.9,12,Pune,Medium
Breeze: Private Studio Apt with Balcony|Pool View,2594,9.4,20,Pune,High
OYO 710 Hotel Kshitij,3033,8.5,514,Pune,High
Gandharva Residency,1987,8,15,Pune,High
Deccan Winds Resort,5910,9.2,139,Pune,High
Aankur Inn,1873,6.9,228,Pune,Medium
Star Residency,3390,8.3,23,Pune,High
Tourist International,2441,7.5,115,Pune,Medium
Blush : Private Studio Apt. WiFi Smart Tv Balcony,2195,9.7,10,Pune,High
OYO Flagship 16665 Laxmi Chowk Hinjewadi,2525,7.8,5609,Pune,Medium
Alpine,2485,7.7,82,Pune,Medium
Miraya Inn,3298,8.9,12,Pune,High
Emerald Vista Luxury Suites,2370,6.2,5,Pune,Medium
Harshali Park,4451,7.3,53,Pune,Medium
FabExpress Shivsai Palace,1591,8.5,38,Pune,High
Treebo Trend Cocostay,2636,9,303,Pune,High
Lemon Tree Hotel Viman Nagar Pune,19564,8.6,3664,Pune,High
FabHotel White House Inn,1586,8.5,430,Pune,High
FabHotel Blossoms I Viman Nagar,2791,7.1,2840,Pune,Medium
OYO Flagship 307 Pimpri Pune,1349,6.9,15102,Pune,Medium
Malhar Machi Mountain Resorts,18224,8.8,2752,Pune,High
"Vivanta Pune, Hinjawadi",25252,8.8,9510,Pune,High
FabHotel KP Inn Koregaon Park,2861,9.1,939,Pune,High
Treebo Trend Eagle Executive,2892,8.1,2150,Pune,High
Via Classic Square I,1001,8.4,71,Pune,High
Capital O 9721 Hotel SR Rooms,1997,7.8,2543,Pune,Medium
Samruddhi Inn & Shree Inn Lodge,3509,5.1,8,Pune,Medium
Elite Stays Viman Nagar,1416,9.1,5,Pune,High
Spree Shivai Hotel Pune,10412,8.3,3286,Pune,High
Hotel O Gokul Lodging,1128,8.1,5,Pune,High
Octave Bund Garden,2495,8.8,455,Pune,High
Spot On 74912 Vaishali Lodge,2091,6.6,49,Pune,Medium
FabExpress Ravikiran,2157,5.1,21,Pune,Medium
Townhouse OAK Red Velvet Suites & Inn Koregoan Park,1934,6.8,119,Pune,Medium
FabHotel Spot Light,1142,8.1,11,Pune,High
Magnus Nexstar Suites,4724,,0,Pune,No Rating
OYO 691 Hotel Srimaan,2079,7.6,930,Pune,Medium
DoubleTree by Hilton-Pune Chinchwad,27730,8.8,6584,Pune,High
Hotel India Gate,2269,,0,Pune,No Rating
FabExpress Galaxy Hospitality,1437,,0,Pune,No Rating
Little Mastiff Chinchwad by OTHPL,5925,7.9,9,Pune,Medium
New White House Hotel,2015,8.3,9,Pune,High
Sukh Spacious 2BHK in KP Private 4 Balconies,5188,,0,Pune,No Rating
Nivara Luxury Jacuzzi Suite in Koregaon Park,5763,,0,Pune,No Rating
Family friendly 2BHK near Kharadi with Covered Parking,5250,,0,Pune,No Rating
"Click Collection Shikrapur, Ranjangaon",3255,,0,Pune,No Rating
Tranquil La Casa,3675,,0,Pune,No Rating
"Treebo Grand Royal Imperio, Hinjewadi",2135,,0,Pune,No Rating
Gandharva Residency Swargate,1839,,0,Pune,No Rating
Hotel Shiv Inn,1504,7.8,10,Pune,Medium
